,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
3659,37520,tesla red to green in tesla work nicely,1,2017-02-07 14:42:38,0,1,0,0.0,0.8890318274497986,0.0
3660,3581,rt jim5011 twtr twitter inc financialstwtr atvi xle tesla twtr share finance,0,2015-10-31 12:13:03,0,1,0,0.0,0.928977370262146,0.0
3661,11189,morning price volume leaders tlry amzn nflx aapl baba amd fb cgc tesla msft bac mu see the full list at activepricevolumeleaders,1,2018-09-19 14:24:21,1,0,0,0.9297598004341125,0.0,0.0
3662,5201,hey ross thats not how a goingprivate transaction and announcements thereof work for elon to not have violated at least one law the board already would have had to approve the deal and tesla would have filed at least an 8k by now hell they should file no mater what already,1,2018-08-09 23:59:59,0,1,0,0.0,0.6121411323547363,0.0
3663,14723,jl warren 6000 teslas unsold in china not true says tesla warren6000teslasunsoldinchinanottruesaystesla16faaf312d28 gee who lies more hmmm tough one,0,2017-07-17 13:27:36,0,0,1,0.0,0.0,0.5262596607208252
3664,7892,no surprise tesla gets whistleblowers no whistles blowed when vw cheated emissions bmws catching fire gm ford toyota series of recalls looks very normal,1,2018-08-16 05:32:49,0,1,0,0.0,0.7081073522567749,0.0
3665,30827,tesla american astronauts launched into space by a private us companyhqbehindthescenescrewdragoncapsulenasaastronautshtmljust wish public companies could operate like this,1,2018-08-14 16:16:30,0,0,1,0.0,0.0,0.8386850357055664
3666,8723,confirms elon is now president of tesla so it must be true,0,2018-10-29 22:54:54,0,1,0,0.0,0.8093904256820679,0.0
3667,34626,mgnx macrogenics inc message board postsmgnx cr tesla gld mgnx finance stockmarket,0,2015-07-12 07:40:38,0,0,1,0.0,0.0,0.4977426826953888
3668,34846,i cant shut up about my model3 until someone asks me to tell them the one thing i love the most tesla tesla,1,2018-07-25 09:11:32,0,1,0,0.0,0.8988997340202332,0.0
3669,16468,i predict tesla turns positive at some point today only down 4 premkt,0,2018-06-19 13:22:04,0,0,1,0.0,0.0,0.582728385925293
3670,29612,their views are somewhat flexible on this topic if you are a tesla skeptic you must be on the big oil payroll if you are saudi arabia and just bought up to 5 of the float its all good tslaq,1,2018-08-11 00:20:18,0,0,1,0.0,0.0,0.7012919187545776
3671,30751,you cant be squeezed by parts suppliers if you have all these stored cars to take parts from tesla,1,2018-07-23 02:18:02,0,1,0,0.0,0.6998924016952515,0.0
3672,20419,analysts predict increased growth in saudi arabias economy this year gld xauusd tesla barc lyg jpm c gbtc sq amzn coin aapl spy nflx nvda mu opec usd jpy usoil ukoil predictincreasedgrowthinsaudiarabiaseconomythisyear1725303 via,0,2018-04-27 09:45:08,0,1,0,0.0,0.8795398473739624,0.0
3673,1243,shortsellers who had racked up paper losses of 13 bln on tues have since recouped about a 1 bln according to tesla shares fall 5 percent on wall street skepticism sec probe reports tesla,1,2018-08-09 21:28:36,0,0,1,0.0,0.0,0.7771700024604797
3674,33169,if you had to comment whats your take on rumors tesla shorts made that s account was hacked,1,2018-08-07 18:56:14,0,0,1,0.0,0.0,0.7675754427909851
3675,33223,tesla i would think there has to be an update soon considering taking tesla private ok and what the verdict,1,2018-08-16 21:53:18,0,0,1,0.0,0.0,0.5758313536643982
3676,21185,aeo american eagle outfitters inc day lowaeo tesla dwti rsp aeo stock stockmarket,0,2015-05-25 22:31:37,0,1,0,0.0,0.8365104794502258,0.0
3677,18127,the issue is market manipulationthe complaint states that elon will do this again lie if not stoppedtslaq tesla tesla,1,2018-09-28 14:21:57,0,1,0,0.0,0.6958155632019043,0.0
3678,24510,remember when i said that i sold and that means tesla is heading up well,0,2017-12-11 15:36:45,1,0,0,0.7414679527282715,0.0,0.0
3679,29951,the amount of money betting against tesla is approaching its lowest levels since 2014 tesla,0,2017-08-02 19:09:17,0,0,1,0.0,0.0,0.7946338653564453
3680,985,general electric co ge holder town country bank trust company dba first bankers trust company decreased its holding by 348725 tesla tesla holding has boosted by hhr asset management llc electriccogeholdertownteslatslaholdinghasboostedbyhhrassetmanagementllc,1,2018-07-29 09:19:47,0,1,0,0.0,0.9003078937530518,0.0
3681,39158,jnsh awesome alert americas most undervalued stock jnsh owns most of the electric car charging stations in americas 3rd biggest city chicagonewalertisamericasmosthtmlbitcoin pennystocks nasdaq nyse news bvtk trtc sanp andi jbzy dpw amd aapl hmny tesla ltbr,1,2018-01-01 22:11:57,0,1,0,0.0,0.8922827243804932,0.0
3682,5386,melissaleecnbc rt lebeaucarnews is kauai proof tslas energy storage vision can power the companys growth thi,1,2017-03-08 20:31:27,0,0,1,0.0,0.0,0.8427872657775879
3683,17141,never expect a tesla minion to do their homework if they did theyd never believe musks lies or buy the stock,1,2017-01-25 20:17:07,0,1,0,0.0,0.5092568397521973,0.0
3684,1430,gwph tesla killed it for me already and we arent even a quarter way done with 17great work on the outlook report,1,2017-02-15 04:04:48,0,0,1,0.0,0.0,0.7998283505439758
3685,22716,i have been obsessed with tracking tesla stock since day 1 noticed this pattern with earnings dumps in pumps out worth keeping an eye on heading into august,1,2018-07-11 16:56:25,0,1,0,0.0,0.8430408239364624,0.0
3686,26227,tesla may have violated federal rules by releasing information about fatal california crash tidsstwutmtermdd8eb0f62688 the sleazy scumbag company strikes againtslaq tesla,0,2018-04-03 00:24:59,0,1,0,0.0,0.5240947008132935,0.0
3687,21936,tesla announces new entry level model s stock jumps tesla,0,2015-04-11 18:46:06,0,1,0,0.0,0.5707929134368896,0.0
3688,28665,5 first lease payment for tesla china land is due on march 30th 2019tslaq,0,2018-10-17 20:03:44,0,1,0,0.0,0.8781374096870422,0.0
3689,6206,what the futures are green right now that cant be i must be drunk faang aapl nflx amzn tesla nvda goog fb qqq,0,2018-11-21 00:15:26,0,1,0,0.0,0.696013331413269,0.0
3690,36889,is long on tesla,0,2018-10-23 17:22:27,0,0,1,0.0,0.0,0.5248531103134155
3691,7845,thank you to the amazing dedicated tesla employees tesla have achieved model 3 production rate of 5000 units employees celebrating july 2018 tslaachievedmodel3productionrate5000unitsemployeescelebrating,1,2018-08-29 11:18:34,0,1,0,0.0,0.8660585284233093,0.0
3692,33393,more cars more problems the size of a carmakers sales doesnt always mean a large market cap gm f race fcau tesla,1,2018-08-24 21:29:20,0,1,0,0.0,0.5474371314048767,0.0
3693,709,these assets are seeing a jump in tweets ftse100 eurgbp sber sensex tesla assets23ftse100eurgbpsbersensextsla,1,2016-10-03 10:55:09,0,1,0,0.0,0.5870096683502197,0.0
3694,18238,tesla daily momentum from short squeezesnapback rally overpowering upper bb declining 200day ma for now,0,2015-04-27 15:03:50,0,1,0,0.0,0.5284724235534668,0.0
3695,11609,ice vehicle fires 55 per billion miles tesla vehicle fires 5 per billion miles11x difference is huge ice should be banned until they can get fire risk close to teslatsla tslaqarenotmorepronetofirethanothercarssaysntsbinvestigator,0,2018-12-19 07:13:02,0,1,0,0.0,0.8944091796875,0.0
3696,14940,i am shocked by tesla results question will be if they can keep it up so glad i have a noshort rule way too risky this is why i love investment you can stay far away from things you dont understand just do nothing happy for the shareholders what a coup,0,2018-10-30 10:42:55,0,1,0,0.0,0.5960924625396729,0.0
3697,7743,they did it at this rate tesla is tracking allelectric car production capacity of over 300000 vehicles per year read here tesla teslamotors teslamodel3 electricvehicle elonmusk,1,2018-07-01 20:42:03,0,1,0,0.0,0.6330136060714722,0.0
3698,21221,is that why they selfinsure at the tesla board level,0,2018-12-17 21:30:02,1,0,0,0.6735100150108337,0.0,0.0
3699,17202,that will make more money than tesla solar factory,0,2017-05-15 03:42:02,1,0,0,0.8193061947822571,0.0,0.0
3700,341,tesla looks higher for short squeeze imo,1,2016-10-05 16:17:03,0,1,0,0.0,0.6396735310554504,0.0
3701,3056,must read our top pick ended 2017 at a 52 week high and flew over 60 on tuesday cannabisandblockchainstoryiiihtml tesla pot ung cree exel sds cvrr sso oran aro dvy khc azn amt trip lw ivv shw endp htgc,1,2018-01-03 05:32:31,0,0,1,0.0,0.0,0.6954923868179321
3702,27224,whatever tesla does with the salt it apparently needs to keep it off its suspension components,0,2016-06-18 00:38:36,0,1,0,0.0,0.6455322504043579,0.0
3703,18499,tesla 300 by the close and enters self induced rehab for sec coverage by the weekend,1,2018-08-17 19:41:55,0,1,0,0.0,0.8141331076622009,0.0
3704,5987,one cannot dismiss mercedes electric car competition with tesla as a factor in germanys claim can onetsla,1,2016-10-07 18:54:57,0,1,0,0.0,0.7223303914070129,0.0
3705,35422,stupid money risk is real tesla crm msft nwl tm,1,2018-08-23 17:54:37,0,0,1,0.0,0.0,0.9203828573226929
3706,28360,tesla has more down side than up lol fundingsecured i bet you sec will look into this after 10 years later,1,2018-08-13 13:44:46,0,0,1,0.0,0.0,0.8155435919761658
3707,10565,im long 50 shares at 350 and feel terrific my ass hole thats a different story tesla,1,2018-03-28 01:56:36,0,1,0,0.0,0.855156660079956,0.0
3708,25621,stocks making the biggest moves pm has hal calm fcau lpnt cyh gsk pzza mdlz synt tesla pm xrx more,1,2018-07-23 12:43:26,0,0,1,0.0,0.0,0.9341588020324707
3709,19092,rt marc faber idiots are buying tesla today strong sell instead fb msft aapl amzn nflx goog qqq,1,2016-09-15 17:18:30,0,1,0,0.0,0.8604530096054077,0.0
3710,4548,tesla almost gave it all back today from that after hours earnings pop yesterday,1,2016-10-27 21:40:40,0,0,1,0.0,0.0,0.6334691643714905
3711,34987,in this environment 200sma daily might be cakewalk musk brilliant tax incentives et al no positive cash flow in sight tesla,0,2016-02-04 05:27:21,0,1,0,0.0,0.5963115096092224,0.0
3712,30385,teslas tesla sell rating reaffirmed at goldman sachs group p2433270,1,2018-08-03 01:19:27,0,1,0,0.0,0.9192594289779663,0.0
3713,1594,may 30 wednesday tesla is 28375 in the premarketbullish target 28450bearish target 28250,0,2018-05-30 12:27:01,0,1,0,0.0,0.9373629093170166,0.0
3714,22983,swing trading up to 891 return in 14 days swingtrading forecast techstock mww aapl tesla,1,2015-01-01 00:10:17,0,1,0,0.0,0.5734210014343262,0.0
3715,30602,tesla nice bounce long spy 235 for a trade,0,2017-04-11 16:11:29,0,1,0,0.0,0.5587507486343384,0.0
3716,26360,hindcopperin hindustan copper ltd charthindcopperin bdbd tesla qcom hindcopperin stock invest,0,2016-01-02 06:43:44,0,0,1,0.0,0.0,0.5909384489059448
3717,26978,tesla still has couples of challenges ahead even after ramping up 5k cars month tesla,1,2018-07-05 14:07:56,0,1,0,0.0,0.5076439380645752,0.0
3718,21272,after three years of unbroken peerless gains l1 capital has torched a breathtaking 10 per cent of its holdings in nine weeks flat how does that even happen lsf tesla,0,2018-06-24 20:49:26,1,0,0,0.5669155120849609,0.0,0.0
3719,33403,your boy was high on acid tweeted out some stupid 420 joke and is now trying to cover by selling tesla to those same saudis,1,2018-08-15 10:30:37,0,1,0,0.0,0.6888212561607361,0.0
3720,13800,we found out where is hiding the bodiesthe costa mesa delivery centerexponentially ramping fantastic customer service experiences tesla tslaq mesadeliverycenteroddness132755,0,2018-10-22 14:06:08,0,1,0,0.0,0.9026839733123779,0.0
3721,37429,id explain why youre wrong but plenty of people have already and since im going to end up blocking you it will all go to waste tesla big day today,0,2018-10-16 10:48:03,0,1,0,0.0,0.6583983302116394,0.0
3722,16416,i dont see how tesla could get away with not paying earned commissions seems like a class action lawsuit would correct i sure an enterprising attorney would take on on a contingency basis tesla,0,2018-06-15 07:56:02,1,0,0,0.5921629667282104,0.0,0.0
3723,37603,gente shorteando tesla teslas coming bankruptcy tesla,1,2018-01-08 19:29:15,0,0,1,0.0,0.0,0.7143704891204834
3724,13475,morning coffee cgwm feat crudeoil bte cpx cpg dh su tck aapl csiq fb fslr tesla etc,1,2016-11-22 16:55:50,0,1,0,0.0,0.9233020544052124,0.0
3725,39207,aryc is a siliconvalley biotech pennystock trading at 05 per share fda exciting opportunities galt wwe cei mdgs esv do sdrl ped cobi gcgx trtc egan rig cara tvix dfbg gbt husa yuma tesla spy amzn appl abil yuma aryc,0,2018-12-30 14:04:44,0,1,0,0.0,0.9140229225158691,0.0
3726,12133,tesla i find this little interesting the amount traded today and open interest,1,2016-09-10 04:20:36,0,0,1,0.0,0.0,0.7313318252563477
3727,19712,andrew left files securities fraud suit against tesla reuters tesla 20v20tesla201805463pdfdl0,1,2018-09-06 16:57:44,0,0,1,0.0,0.0,0.6254690289497375
3728,23193,tesla ramps up model 3 production amidstrecord revenue with worst quarterly loss investing stocktrading,1,2018-02-09 21:00:00,0,0,1,0.0,0.0,0.8459213376045227
3729,5662,executives management whosend inconsistent contradictory messagesanger easily when challenged w facts blame quickly wo taking accountabilitymotivate through fearemploy tactics from thesociopathicbusinessmodelworkplace uber tesla sales regulatory compliance,0,2018-06-14 16:09:20,1,0,0,0.5375590324401855,0.0,0.0
3730,6340,nflx is closer to 300 now than tesla,1,2018-03-23 19:31:23,0,0,1,0.0,0.0,0.6451007723808289
3731,7800,i think tesla was trying to find as many lemmings as possible to take inventory cars before 930 hence the mass texts bonus points if they got anyone to pay upfront,0,2018-09-30 13:43:04,0,1,0,0.0,0.5826897621154785,0.0
3732,14876,tesla to trade 20 today 305 as saudis purchase into chinese rival lucid zero chance house of saud prince mbs will authorize a 420 buy into elons magic plan,1,2018-08-20 04:21:51,0,1,0,0.0,0.8618501424789429,0.0
3733,16912,if you trade tesla and dont follow then you are a,1,2017-01-13 17:46:04,0,0,1,0.0,0.0,0.6534311175346375
3734,8161,good call its been choppy took twtr spy tesla puts calls today all stopped out with volatility,0,2018-10-30 16:47:59,0,0,1,0.0,0.0,0.5465704798698425
3735,21593,the truth about tslas model 3 reservations,0,2017-08-17 12:53:01,1,0,0,0.812865674495697,0.0,0.0
3736,34117,tesla already down 4 on seeing dis earnings doing nothing for the stock can we just plummet this tesla to 100 please,0,2016-02-09 21:42:33,0,0,1,0.0,0.0,0.9527822136878967
3737,35910,tesla 22 acknowledges model x pushed out a month or somaking steeper 2h ramp now guided even less believable,0,2015-05-06 23:25:41,1,0,0,0.608102023601532,0.0,0.0
3738,17766,rt aapl algos triggered sell in sigmax crossfinder ats lx 1325 pt 10750 goog bidu fb amzn tesla nflx gpro baba qqq hft,1,2015-01-22 18:25:35,0,0,1,0.0,0.0,0.8297709226608276
3739,26735,of secondary ceo musk will sell remaining 600 million shares to cover tax obligations from exercise of 55 million stock options tesla,0,2016-05-18 20:50:15,0,1,0,0.0,0.8239607810974121,0.0
3740,7250,googl seo searchengineoptimization bots like retweeting from gm tesla aapl f ces2018 ai,1,2017-01-20 08:25:10,0,0,1,0.0,0.0,0.7160072326660156
3741,24670,20 day sma and 20 day ema have conspired against tslalook for elon to tweet that the 20 day averages are funded by big oilmoving average hell,1,2018-09-17 18:39:18,0,1,0,0.0,0.8210383653640747,0.0
3742,1638,i see all over this tesla,1,2018-07-23 03:45:33,0,1,0,0.0,0.7010642886161804,0.0
3743,18145,why would they raise at discount that would be stupid reallypatience is the mother of all virtue they clearly decided to waittsla,1,2018-09-26 22:06:47,0,0,1,0.0,0.0,0.7786214351654053
